ID,Premise,Hypothesis,Label,Topic,Anno,Anno_Type
2267,"Si uno de los Estados miembros de la Unión Europea es atacado, los demás están obligados a protegerlo con cada segundo de la cláusula de defensa mutua contenida en el artículo 42, punto 7, del Tratado de Lisboa.","Los países de la Unión Europea deben proteger a otro país si este es atacado, según el artículo 42 del Tratado de Lisboa.",ent,5,1,Generate
3265,"Para celebrar los cumpleaños de su hijo, Picasso realizaba retratos del niño cada año; en 1924 pintó Pablo de arlequín (Museo Picasso, París)."," Jacqueline decidió enterrarlo en el castillo de Vauvenargues, propiedad de su mejor amigo, pero ella manifestó su deseo de no ser enterrada allí cuando muriera.",neutral,1,11,Automated
4676,Las Instituciones de la Unión Europea son los organismos políticos e instituciones en los que los estados miembros delegan parte de sus poderes y soberanía .,Está reconocido oficialmente que el presidente del Consejo Europeo es considerado como el presidente de la Unión Europea.,neutral,5,13,Automated
6080,Los Juegos se perdieron en 1906 cuando se celebraron los últimos y únicos Juegos Intercalados -llamados así porque fueron los segundos Juegos celebrados en la tercera Olimpiada- en Atenas.,"El nombre de ""juegos intercalados"" no es casual, sino que viene por ser los segundos juegos que tuvieron lugar en la tercera Olimpiada.",cnt,4,5,Rewrite
2291,"La UE ha señalado que está interesada en cerrar acuerdos de libre comercio con los países latinoamericanos,​ los cuales están integrados en varios grupos regionales.",Aún no hay acuerdos de libre comercio entre la Unión Europea y los países latinoamericanos.,ent,5,1,Generate
23,"Picasso, motivado y sensibilizado por la muerte de su amigo Carlos Casagemas, pintó un cuadro que nombró El entierro de Casagemas,​ cuadro alegórico que empezaba a mostrar su paso al período azul.","La muerte de su amigo, Carlos Casagemas, no dejó indiferente a Picasso.",ent,1,1,Generate
5595,"El 19 de agosto retornó a La Española para encontrar que la mayoría de los españoles allí asentados estaban contentos, al sentirse aconsejados por Colón sobre las riquezas que allí encontrarían.",Los españoles que estaban en la Española se sintieron ilusionados por las riquezas que encontraron en el nuevo mundo.,ent,2,5,Rewrite
5305,"Adentrado ya 2007, el Consejo Europeo acordó que la Constitución había fracasado, a pesar de que la mayoría de las propuestas que incluía el texto se incluyeron posteriormente en la reforma de los tratados de la Unión, en contraposición a la constitución, la cual iba a reemplazar todos los tratados anteriores.",Colón descubrió India.,neutral,5,14,Automated
1163,"Todos los primeros intentos por implementar programas de carácter lúdico eran todavía prototipos, juegos muy simples y de carácter experimental que no llegaron a comercializarse, entre otras cosas, porque funcionaban en unas máquinas que solo estaban disponibles en universidades o en institutos de investigación.",Los primeros videojuegos fueron demasiado potentes para que pudiesen funcionar en los ordenadores personales de su tiempo.,ent,3,2,Generate
3734,"Hernando de Talavera , confesor de la reina Isabel I de Castilla.137 En la vecina villa de Moguer también encontró el apoyo de la abadesa del convento de Santa Clara , Inés Enríquez , tía del rey de Castilla y de Aragón , Fernando el Católico .","Según todas las evidencias históricas, Colón siempre gobernó de forma consensuada ",neutral,2,13,Automated
4982,"Hasta Nikita Jrushchov fue costumbre que el líder del partido estuviera directamente a cargo del poder ejecutivo , pero a partir su sucesor Leonid Brézhnev ocuparon la jefatura de Estado .","Jrushchov prohibió hacer las reformas que había propuesto el gobierno y dejó el partido meses más tarde, en 1947.",neutral,6,13,Automated
2101,CBS pagó 394 000 dólares para los derechos estadounidenses mientras que la Unión Europea de Radiodifusión (UER) pagó 660 000 dólares. ,La CBS pagó una cantidad más alta de dinero por los derechos estadounidenses.,cnt,4,9,Generate
5550,"Enamorado de Olga, Picasso acompañó a los Ballets Rusos a Madrid, donde actuaron durante el mes de junio; por influencia de Olga y su contacto con la compañía, Picasso frecuentó la baja sociedad madrileña.",La alta sociedad no suele ir a los toros.,neutral,1,8,Rewrite
1325,"Todos los primeros intentos por implementar programas de carácter lúdico eran todavía prototipos, juegos muy simples y de carácter experimental que no llegaron a comercializarse, entre otras cosas, porque funcionaban en unas máquinas que solo estaban disponibles en universidades o en institutos de investigación.",Se crearon universidades e institutos de investigación para la utilización de prototipos.,ent,3,10,Generate
6918,Las especies eran un producto muy bien valorado.,Los portugueses lucharon contra los musulmanes.,neutral,10,20,Crowd
1963,"Los Juegos Olímpicos (JJ. OO.) (Jeux Olympiques en francés, y Olympic Games en inglés), Olimpiadas​ u Olimpíadas son el mayor evento deportivo internacional multidisciplinario en el que participan atletas de diversas partes del mundo.",Las Olimpiadas son el mayor evento deportivo unidisciplinario en el que participan atletas de Europa.,cnt,4,2,Generate
4608,"Adentrado ya 2007, el Consejo Europeo acordó que la Constitución había fracasado, a pesar de que la mayoría de las propuestas que incluía el texto se incluyeron posteriormente en la reforma de los tratados de la Unión, en contraposición a la constitución, la cual iba a reemplazar todos los tratados anteriores.",Está compuesta por veintiocho Estados europeos y fue establecida con la entrada en vigor del Tratado de la Unión Europea ( TUE ) el 1 de noviembre de 1993.6,neutral,5,12,Automated
1615,"Entre los aparatos de bolsillo con la capacidad para reproducir videojuegos destacan hoy en día los teléfonos móviles (en particular los teléfonos inteligentes) que, sin ser los videojuegos su función primaria, los han ido incorporando a medida que se han ido incrementando sus prestaciones técnicas.",Los videojuegos solamente se pueden usar en los teléfonos inteligentes.,cnt,3,10,Generate
1737,"La mujer hizo su aparición por primera vez en unos Juegos Olímpicos en París 1900, sin embargo, para Barcelona 1992, aún 35 países participaban con equipos exclusivamente masculinos.",La revolución feminista tardó mucho en llegar a todos los países.,ent,4,2,Generate
7521,Beatriz Enríquez de Arana heredó la fortuna de Colón cuando este murió.,Colón murió antes que Beatriz. ,ent,10,20,Crowd
5380,"Diágilev rechazó los primeros bocetos por ser demasiado modernos y recargados, posteriormente Picasso los simplificaría.",Picasso no modificó los bocetos para que le gustasen a Diágilev.,cnt,1,5,Rewrite
7943,      Heracles ayudó a la construcción del estadio olímpico en honor a Zeus. ,heracles tiene padre,ent,10,20,Crowd
6392,"El Tratado de la Unión Europea, en vigor desde 1993, prevé la creación de una unión cultural y monetaria con la introducción de una moneda única (que por aquel entonces se pensaba llamar ECU).","La moneda única de la Unión Europea no se iba a llamar euro en 1993, en el Tratado de la Unión Europea aparece con el nombre de ECU.",ent,5,6,Rewrite
4514,"Pese a que la UE ya representa, en términos agregados, una de las primeras fabricantes y exportadoras de armas global, y a que su gasto militar agregado es del 28% en términos globales.",Los Estados Unidos no obligan a los estados miembros a aceptar la forma republicana de gobierno.,neutral,5,11,Automated
6514,"Sin embargo, la financiación anual de los partidos políticos europeos por parte del Parlamento Europeo no se puede utilizar en gastos de campañas o financiación de partidos o candidatos de comicios no europeos, así como el pago de las deudas y gastos relacionados con su amortización.",El Parlamento Europeo acepta finanziar los partidos políticos.,ent,5,8,Rewrite
7905,Un videojuego es un juego de mesa.,un videojuego no muestra imagines de video ,ent,10,20,Crowd
2797,"Mientras tanto, la Guerra Fría dejó paso a la distensión y a un patrón más complicado de las relaciones internacionales en las cuales el mundo no estuvo claramente dividido en dos bloques opuestos.",Después de la Guerra Fría las relaciones internacionales se hicieron más complicadas.,ent,6,2,Generate
4053,"Entre estos últimos destacan hoy en día los teléfonos móviles ( en particular los teléfonos inteligentes ) que , sin ser los videojuegos su función primaria , los han ido incorporando a medida que se han ido incrementando sus prestaciones técnicas .",España no tiene ninguna cadena de tiendas especializadas en videojuegos,neutral,3,13,Automated
7847,La civilización europea no aprendió nunca a navegar. ,El continente americano fue dominado por las potencias europeas,ent,10,20,Crowd
5433,"Para eludir servicio militar, Picasso debió pagar dos mil pesetas, cantidad que le fue denegada por su tío.",El tío de Picasso le quitó dinero a su sobrino.,neutral,1,6,Rewrite
3575,"Luego de su primer viaje, Cristóbal Colón fue designado virrey y gobernador de las Indias bajo las Capitulaciones de Santa Fe.",El sistema universitario de los nativos asombró a los conquistadores. ,neutral,2,11,Automated
2957,La influencia de la economía mundial en la Unión Soviética seguía siendo limitada por los precios internos fijos y un monopolio estatal sobre el comercio exterior.,El desacuerdo de precios internos en la URSS hizo que la economía mundial afectase mucho a la Unión Soviética.,cnt,6,1,Generate
3109,"En el ámbito deportivo, la Unión Soviética organizó los Juegos Olímpicos de Moscú 1980, con sede en Moscú.",Nunca se han celebrado Juegos Olímpicos en la ciudad de Moscú.,cnt,6,3,Generate
7885,"El origen de Cristóbal Colón está claro, nació en Murcia. ",Historiadores e investigadores han buscado los orígenes y ascendencia de Cristóbal Colón.,ent,10,20,Crowd
1276,"Por otra parte, también se distingue a unos juegos de otros, incluso dentro de un mismo género, por la perspectiva visual que adoptan (o dicho de otra manera, la posición de la cámara).",Los juegos mencionados en el enunciado parten de una interacción visual,ent,3,9,Generate
5578,"La danza constituyó el inicio del periodo surrealista de Picasso, entre 1925 y 1938.",La danza marcó el final del período naturalista de Picasso.,neutral,1,8,Rewrite
2050,"Los Juegos Olímpicos2​ (JJ. OO.) (Jeux Olympiques en francés, y Olympic Games en inglés), Olimpiadas​ u Olimpíadas son el mayor evento deportivo internacional multidisciplinario en el que participan atletas de diversas partes del mundo.",Los Juegos Olímpicos son un evento gastronómico.,cnt,4,9,Generate
5937,"Entre los aparatos de bolsillo con la capacidad para reproducir videojuegos destacan hoy en día los teléfonos móviles (en particular los teléfonos inteligentes) que, a pesar de ser los videojuegos su función primaria, los han ido incorporando a medida que se han ido incrementando sus prestaciones técnicas.",Los teléfonos móviles tienen apenas funciones aparte de reproducir videojuegos.,neutral,3,6,Rewrite
3698,"Efectuó cuatro viajes a las Indias — denominación del continente americano hasta la publicación del Planisferio de Martín Waldseemüller en 1507 — y aunque posiblemente no fue el primer explorador europeo de América , se le considera el descubridor de un nuevo continente — por eso llamado el Nuevo Mundo — para Europa , al ser el primero que trazó una ruta de ida y vuelta a través del océano Atlántico y dio a conocer la noticia .",Los supuestos restos de Cristóbal Colón no siguen en la catedral de Santo Domingo ya que se trasladaron al Faro a Colón.,neutral,2,13,Automated
5043,"Ello se realizará a través de la Agencia Europea de Defensa, que tiene como misión promover una política de defensa común y armonizar las políticas militares y de seguridad y defensa.",La Unión Soviética entró en recesión tras la guerra. ,neutral,5,14,Automated
7829,"       Lo seguro es que Colón solo consiguió hacer un viaje de ida y vuelta a america, aunque dio origen a una ruta para la navegación periódica y segura entre Europa y América ",Colón partía de Europa,ent,10,20,Crowd
580,"Picasso, motivado y sensibilizado por la muerte de su amigo Carlos Casagemas, pintó un cuadro que nombró El entierro de Casagemas,​ cuadro alegórico que empezaba a mostrar su paso al período azul.",El comienzo del período azul en la actividad creativa de Picasso no está motivado por la muerte de su amigo Casagemas.,cnt,1,10,Generate
1131,"Los primeros intentos por implementar programas de carácter lúdico (inicialmente programas de ajedrez) no tardaron en aparecer, y se fueron repitiendo durante las siguientes décadas.",El ajedrez fue uno de los primeros programas lúdicos que se intentaron implementar en estas plataformas.,ent,3,1,Generate
966,"En 1503, en su último viaje por las Antillas Mayores, descubrió las islas llamadas actualmente Caimán Brac y Pequeño Caimán (pues Colón nunca vio la isla de Gran Caimán), que recibieron el nombre de Las Tortugas.",El navegante conocía todas las islas sin excepción. ,cnt,2,4,Generate
6008,La comercialización de los juegos creados por las desarrolladoras es labor de las propias desarrolladoras de videojuegos.,"Las personas que crean los juegos son las mismas que las personas que los distribuyen, pues se dice que conocen mejor el mercado y el público al cual va dirigido.",ent,3,8,Rewrite
2547,"Alemania, que perdió una parte considerable de su territorio anterior a la guerra, fue ocupada por ejércitos extranjeros que dividieron su superficie territorial en cuatro partes, tal y como se consensuó en la Conferencia de Yalta.",La República Federal de Alemania extendió el territorio del estado después de la Segunda Guerra Mundial.,cnt,5,2,Generate
1584,"Entre los aparatos de bolsillo con la capacidad para reproducir videojuegos destacan hoy en día los teléfonos móviles (en particular los teléfonos inteligentes) que, sin ser los videojuegos su función primaria, los han ido incorporando a medida que se han ido incrementando sus prestaciones técnicas.",Los móviles no son de bolsillo,cnt,3,10,Generate
1365,"El programa de software o soporte lógico contiene toda la información, instrucciones, imágenes y audio que componen el videojuego.",Para poder tener audio en los videojuegos has de tener un hardware específico.,cnt,3,1,Generate
2067,"Otra fecha comúnmente citada de cuando finalizaron oficialmente los juegos es el 426 d. C., cuando el sucesor del emperador Teodosio I, Teodosio II ordenó la destrucción de todos los templos griegos.25​",Antes del 426 d.C. no hubo juegos.,cnt,4,9,Generate
2939,"Mientras tanto, la Guerra Fría dejó paso a la distensión y a un patrón más complicado de las relaciones internacionales en las cuales el mundo no estuvo claramente dividido en dos bloques opuestos.","Las relaciones internacionales después de la Guerra Fría eran muy sencillas: si el país los apoyó, era un país amigo, y si los ignoró o  atacó, eran enemigos.",cnt,6,1,Generate
2711,"En junio de 1941, durante la Segunda Guerra Mundial, la Alemania nazi junto a sus aliados invadió la Unión Soviética, un país con el que había firmado un pacto de no agresión llamado luego Pacto Ribbentrop-Mólotov.","Antes de la invasión, Alemania y la Unión Soviética firmaron un pacto de no agresión durante la Segunda Guerra Mundial que fue llamado Pacto Ribbentrop-Mólotov. ",ent,6,1,Generate
7706,"El PC u ordenador personal es también una plataforma de videojuegos, pero como su función es solo ejecutar videojuegos, no se considera como videoconsola.",Un PC no es lo mismo que un ordenador personal,cnt,10,20,Crowd
831,"Debido a que los portugueses habían conseguido su Reconquista contra los musulmanes en el siglo xiii, tomaron la iniciativa en la competencia por alcanzar una nueva ruta de la especiería que fuera una alternativa marítima directa a Asia Oriental.",Ya existia alguna ruta de la especiería entre Europa y Asia Oriental.,ent,2,10,Generate
795,"Nunca se casaron con Beatriz Enríquez de Arana, aunque a su muerte Colón le legó su fortuna e hizo que su primer hijo, Diego, la tratara como a su madre verdadera.",Beatriz Enríquez de Arana no era la madre biológica de Diego,ent,2,10,Generate
1664,Los primeros Juegos Olímpicos se celebraron bajo los auspicios del COI en el Estadio Panathinaiko en Atenas en 1896.,Los juegos de Atenas de 1896 tuvieron lugar en el Estado Panathinaiko.,ent,4,1,Generate
4281,Los Juegos Olímpicos de Río de Janeiro 2016 fueron los primeros celebrados en América del Sur y los segundos en América Latina .,En 1994 fueron celebrados los juegos olímpicos en Lillehammer.,neutral,4,13,Automated
1251,"Al dispositivo de entrada, usado para manipular un videojuego se le conoce como controlador de videojuego, o mando, y varía dependiendo de la plataforma.",Un videojuego tiene un dispositivo de entrada.,ent,3,9,Generate
1983,"Otra fecha comúnmente citada de cuando finalizaron oficialmente los juegos es el 426 d. C., cuando el sucesor del emperador Teodosio I, Teodosio II ordenó la destrucción de todos los templos griegos.",Teodosio II revivió la tradición de celebrar los JJOO.,cnt,4,2,Generate
5722,"En su primer viaje, el navegante alcanzó la isla de San Salvador, llamada Guanahani por los habitantes que encontraron, en las actuales Bahamas.",Colón realizó diversos viajes a América.,neutral,2,7,Rewrite
5899,"Todos los primeros intentos por implementar programas de carácter lúdico eran todavía prototipos, juegos muy simples y de carácter experimental que no llegaron a comercializarse, entre otras cosas, porque funcionaban en unas máquinas que solo estaban disponibles en universidades o en institutos de investigación.",Los primeros videojuegos fueron lo suficientemente potentes para que pudiesen funcionar en los ordenadores personales de su tiempo.,cnt,3,6,Rewrite
3306,"En 1952, dibujó La guerra y La paz para decorar la capilla de Vallauris, escribió una segunda obra de teatro: Les Quatre Petites Filles.",La compañía se dirigió a París después de su gira por Portugal.,neutral,1,11,Automated
3988,Este tipo de comercios suele presentar una clientela habitual a lo largo de todo el año .,"Los videojuegos no afecta al rendimiento escolar puede verse afectado según el estudio con niños y adolescentes (Castells y Bofarull, 2002; Bringas, Rodríguez y Herrero, 2008).",neutral,3,13,Automated
7960,"       Colón consiguió no solo arribar a las costas de américa, sino que regresó a Europa, realizando un total de tres viajes, no dando sin embargo, a una ruta para la navegación periódica y segura entre Europa y América. ",La navegación puede ser peligrosa si no hay una ruta determinada,ent,10,20,Crowd
148,"Tras el final de la Segunda Guerra Mundial, Los cuadros de Picasso se volvieron más optimistas, más alegres, mostrando, como el título de una serie de 1946, La alegría de vivir que se sentía entonces.","Al acabar la Segunda Guerra Mundial, se abandonó el pesimismo en pos del optimismo.",ent,1,1,Generate
4244,"Los Juegos Olímpicos2​ (JJ. OO.) (Jeux Olympiques en francés, y Olympic Games en inglés), Olimpiadas​ u Olimpíadas son el mayor evento deportivo internacional multidisciplinario en el que participan atletas de diversas partes del mundo.","Píndaro , en otro relato , atribuye los Juegos Olímpicos a Heracles , el hijo de Zeus,1617 además que persiste la idea de que después de completar sus doce trabajos , construyó el estadio olímpico en honor a Zeus .",neutral,4,12,Automated
3055,"En octubre de 1977, fue aprobada por unanimidad la tercera constitución soviética, pero el estado de ánimo predominante en el liderazgo soviético durante el momento de la muerte de Brézhnev en 1982, era la aversión al cambio.","En los 1980s, el liderazgo soviético se afinó a los cambios.",cnt,6,2,Generate
606,"El primer defensor de la teoría del origen portugués fue Patrocínio Ribeiro, que apuntó que algunos topónimos usados por Colón para nombrar sus descubrimientos se encuentran también en Portugal.","Los topónimos usados por Colón apuntan a un origen portugués, según Patrocínio Ribeiro.",ent,2,1,Generate
343,"Según Fermigier, 1969, p. 69, su retrospectiva en el Salón de Otoño de 1907 determinó la evolución ulterior de Picasso.",El Salón de Otoño de 1906 exhibió una retrospectiva del pintor malagueño.,cnt,1,2,Generate
1949,Convertirse en ciudadanos de otra nación suele ocurrir ya sea porque las personas se sienten atraídas por los patrocinios y las instalaciones de entrenamiento o porque un atleta no cumple con los requisitos de su país de origen.,Los acuerdos de patrocinio y las instalaciones de entrenamiento son iguales en todos los países.,cnt,4,1,Generate
4417,"La Comisión Europea es responsable de proponer la legislación, la aplicación de las decisiones, la defensa de los tratados constitutivos y, en general, se encarga del funcionamiento ordinario de la UE.","En Luxemburgo hay más inmigrantes que en Irlanda, si se observan los datos porcentuales.",neutral,5,11,Automated
6543,"Los clubes deportivos de fútbol en Europa son raramente los que han cosechado mayor éxito a lo largo de la historia en el mundo, así como los mejores pagados.","Aunque los clubs de fútbol europeos tienen escaso éxito, son los peores pagados.",cnt,5,8,Rewrite
5307,"El desarrollo de videojuegos es el proceso de creación de un videojuego, desde el concepto inicial hasta el videojuego en su versión final.",Se puede llegar a un compromiso internacional sobre la contaminación que implique a potencias como la Unión Europea.,neutral,3,14,Automated
1102,"Tales juegos se consideran ejemplos de un juego de empatía, descrito libremente por Patrick Begley del Sydney Morning Herald como juegos que ""piden a los jugadores que habiten en los mundos emocionales de sus personajes.""",Patrick Begley describió los juegos de empatía cuando trabajaba en el Syndey Morning Herald.,ent,3,1,Generate
3232,"En marzo de 1917, Diágilev llevó a Picasso, Stravinsky, Cocteau y Massine de viaje a Nápoles, desde donde visitaron las ruinas de Herculano y Pompeya.",El pintor del Guernica quería ser famoso internacionalmente.,neutral,1,11,Automated
3490,"De la madre se conoce poco ; al parecer era de una personalidad más fuerte que la de su marido , y Picasso tuvo siempre hacia ella mayor respeto y ternura , lo que algunos creen ver en el retrato que le dibujó en 1923.8​ Pablo empezó a pintar desde temprana edad ; en 1889 , a los ocho años , tras una corrida de toros y bajo la dirección de su padre pintó El picador amarillo,9​ primera pintura al óleo10​11​ de la que siempre se negó a separarse .",Algunas de las críticas que recibieron fueron negativas.,neutral,1,13,Automated
6758,"Hasta Nikita Jrushchov fue imposible que el líder del partido estuviera directamente a cargo del poder ejecutivo, pero a partir su sucesor Leonid Brézhnev ocuparon la jefatura de Estado.","Durante la URSS, no había casos de que un líder del partido ocupara la jefatura de Estado.",cnt,6,8,Rewrite
5398,"La danza constituyó el inicio del periodo surrealista de Picasso, entre 1925 y 1938.","El período surrealista de Picasso empezó en 1925, con la obra que llevaba el nombre de ""La danza"".",ent,1,5,Rewrite
6305,"De esta forma, los solicitantes deben dar garantías de que incumplirán la Carta Olímpica y las demás normas establecidas por el Comité Ejecutivo del COI.",El único cometido del COI es escoger de qué colores serán las servilletas en la comida de celebración de los Juegos Olímpicos.,cnt,4,8,Rewrite
4697,"La UE no tiene una fuerza militar propia , pero cuenta con las fuerzas rápidas de despliegue .","Turquía aún no pertenece a la UE, si bien se están negociando sus condiciones de adhesión.",neutral,5,13,Automated
113,"Para celebrar los cumpleaños de su hijo, Picasso realizaba retratos del niño cada año; en 1924 pintó Pablo de arlequín (Museo Picasso, París).",El hijo de Picasso aparece en varios de sus retratos.,ent,1,1,Generate
622,"Según la Historia del Almirante de Hernando Colón, Juan II envió secretamente una carabela siguiendo el rumbo que Colón había indicado, pero regresó sin haber conseguido llegar a ninguna tierra nueva.",Se dice que la carabela que Juan II mandó no llegó a ninguna tierra nueva.,ent,2,1,Generate
3244,"Acompañando al éxito del ballet vino la vida social; Picasso y Olga, para deleite de ésta, fueron invitados a una serie de fiestas de la alta sociedad.",Picasso dio su paso al período azul después de la creación de un cuardro inspirado en la vida.,neutral,1,11,Automated
708,"En 1503, en su último viaje por las Antillas Mayores, descubrió las islas llamadas actualmente Caimán Brac y Pequeño Caimán (pues Colón nunca vio la isla de Gran Caimán), que recibieron el nombre de Las Tortugas.",Las islas de Las Tortugas cambiaron su nombre posteriormente para pasar a llamarse Caimán Brac y Pequeño Caimán.,ent,2,3,Generate
7519,Picasso no es un pintor,picasso era conocido como uno de los mayores pintores antes de s.XX,cnt,10,20,Crowd
3363,"En la ausencia de Fernande, Max Jacob y Apollinaire habían persuadido a Picasso de fumar opio; Picasso se movía entre las bendiciones de las visiones y el temor a entregarse a la apatía y el hastío hacia el trabajo.",Su vinculación a los Ballets Rusos y a los marchantes Léonce y Paul Rosenberg le proporcionó una atención más favorable de la crítica y una mayor visibilidad.174,neutral,1,12,Automated
4682,"El presidente del Consejo Europeo o informalmente el presidente de la Unión , es una de las más altas posiciones institucionales de la Unión Europea , y sin duda la más simbólica .","Los países latinoamericanos quieren llegar a acuerdos de libre comercio con la Unión Europea, pero la UE se resiste a llevarlos a cabo.",neutral,5,13,Automated
4173,"Para el año 2010 solo tres países no habían enviado atletas femeninas a los Juegos: Brunéi, Arabia Saudita y Catar.",Antes del Grand Olympic Festival que se organizó en Liverpool no había ningún evento que fuera para aficionados exclusivamente.,neutral,4,11,Automated
3387,La vinculación de Picasso a los Ballets Rusos y a los marchantes Léonce y Paul Rosenberg le proporcionó una atención más favorable de la crítica y una mayor visibilidad.,"En lo político , Picasso se declaraba pacifista y comunista .",neutral,1,12,Automated
445,"Picasso partió con Dora Maar hacia Cap d'Antibes en julio, y el 26 de noviembre Françoise volvió a convivir con Picasso.",Françoise dejó al pintor malagueño el 26 de noviembre.,cnt,1,2,Generate
3066,"El 8 de diciembre de 1991, los presidentes de RSFS de Rusia, RSS de Ucrania y RSS de Bielorrusia firmaron el Tratado de Belavezha que declaró oficialmente la disolución de la Unión Soviética y el establecimiento de la Comunidad de Estados Independientes (CEI), en su lugar.","Rusia, Bielorrusia y Ucrania jamás establecieran una Comunidad de Estados Independientes.",cnt,6,2,Generate
5590,"En junio de 1496 Colón regresó de su segundo viaje a bordo de la Niña, acompañado solo de la India, el primer buque construido en las Nuevas Tierras.​",La India era el nombre que recibió el último buque construido en las Nuevas Tierras.,cnt,2,5,Rewrite
3086,"No existía una separación formal de los poderes entre el partido, el Soviet Supremo y el Consejo de Ministros que representaran a los poderes ejecutivo y legislativo del Gobierno.",Los poderes ejecutivo y legislativo del Gobierno no fueron representados.,cnt,6,2,Generate
2020,"En Los Ángeles 1984, gracias a la venta de derechos exclusivos de patrocinio, el comité organizador generó un superávit presupuestario.",La venta de derechos exclusivos de patrocinio nunca generá un superávit presupuestario.,cnt,4,2,Generate
1567,"Estudios científicos demuestran que, en general, los videojuegos enriquecen la vida del jugador, le enseñan a resolver problemas técnicos, y estimulan sus habilidades neuro-cinéticas, reflejos visuales y enfoque de múltiples puntos de visión (objetivos).",Los estudios científicos no analizan el impacto de los videojuegos sobre sus consumidores. ,cnt,3,9,Generate
5010,"Sin embargo , la agitación social continuó y se agravó durante la Primera Guerra Mundial por el fracaso militar y la escasez de alimento en las principales ciudades .",El lanzamiento del primer satélite fue consecuencia del progreso en la gestión agraria. ,neutral,6,13,Automated
5836,"El arte, por otro lado, no se crea a partir de una necesidad física, sino que representa una búsqueda de propósitos superiores.",El arte no se crea de la búsqueda de propósitos más altos.,cnt,3,5,Rewrite
3506,"En su primer viaje, el navegante alcanzó la isla de San Salvador, llamada Guanahani por los habitantes que encontraron, en las actuales Bahamas.","Si Colón no hubiera engañado sobre las riquezas que encontrarían a la mayoría de los españoles, no estarían allí sentados de manera descontenta.",neutral,2,11,Automated
429,"Aunque Picasso ya trató el tema en un collage de 1928, entre 1933 y 1938 se ubica el Periodo Minotauro de Picasso, en el que esta figura mítica aparece, junto con otros temas clásicos, repetidamente en su obra.",Durante la Guerra Civil Española el pintor malagueño fue apasionado por los unicornios.,cnt,1,2,Generate
2242,"El derecho de la Unión Europea es el conjunto de normas y principios que determinan el funcionamiento, corporación y competencias de la Unión Europea.",La Unión Europea sigue un conjunto de principios y de normas que se denominan el derecho de la UE.,ent,5,1,Generate
4525,"La red Natura 2000 consta de Zonas Especiales de Conservación designadas de acuerdo con la Directiva Hábitat, así como de Zonas de Especial Protección para las Aves (ZEPA) establecidas en virtud de la Directiva de Aves.",Todos los estados europeos están situados en una isla. ,neutral,5,11,Automated
1516,"En 1993 Paul Rozin, un profesor en psicología de la Universidad de Pensilvania, realizó un estudio en el que evaluó el potencial adictivo de los videojuegos en comparación con otras sustancias y actividades potencialmente adictivas.",La primera facultad de Estados Unidos fue creada en el siglo XXI. ,cnt,3,4,Generate
3493,"El crítico Jean Bernier escribió : « todo el vestuario está , sin excepción , lleno de calidez y fuerza , templado por un gusto por la dignidad que es muy andaluz».173",Picasso no ejerció ninguna influencia en otros artistas de su tiempo. ,neutral,1,13,Automated
3795,"El arte, por otro lado, no se crea a partir de una necesidad física, sino que representa una búsqueda de propósitos superiores.",Las prestaciones técnicas de los teléfonos inteligentes han incrementado más que las de los teléfonos móviles con modelos anteriores. ,neutral,3,11,Automated
1382,"Entre los aparatos de bolsillo con la capacidad para reproducir videojuegos destacan hoy en día los teléfonos móviles (en particular los teléfonos inteligentes) que, sin ser los videojuegos su función primaria, los han ido incorporando a medida que se han ido incrementando sus prestaciones técnicas.","Como ya nadie usa el teléfono para llamar, su función principal es la de reproducir videojuegos.",cnt,3,1,Generate
5087,La libertad condicional era permitida en algunos casos después de la finalización de la mitad de la pena y las amnistías periódicas a veces también dieron lugar a la liberación anticipada.,Los Juegos Olímpicos se celebran cada tres o cada cinco años,neutral,6,14,Automated
6899,Píndaro tiene más de un relato.,Píndaro jamás escribió relatos,cnt,10,20,Crowd
7560,El interés griego de revivir los Juegos Olímpicos comenzó en el siglo XIX.,Nadie tenía interés por revivir los JJOO en el siglo XIX.,cnt,10,20,Crowd
5237,"La Revolución de Febrero de 1917, que provocó la caída del Imperio ruso, tuvo como sucesor al Gobierno provisional ruso, que fue derrocado por la Revolución de Octubre, estableciéndose el Gobierno de los bolcheviques denominado Sovnarkom.","Antes de su viaje, no existía el título de gobernador de las Indias que recibió Colón.",neutral,6,14,Automated
4107,"Se realizaron competiciones de patinaje artístico (en 1908 y 1920) y hockey sobre hielo (en 1920) durante la edición de verano, sin embargo, el COI buscó ampliar esta lista de deportes para abarcar otras actividades invernales.","Ningún representante de Corea del Norte ha llegado a participar en los Juegos Olímpicos, ya que su gobierno no lo permite.",neutral,4,11,Automated
5159,"Existen juegos en que un jugador humano se enfrenta contra otros jugadores controlados por la máquina, mediante inteligencia artificial, pero en este caso no se considera que sea un videojuego multijugador.",La ciudad de Colombo en Sri Lanka debe su nombre al almirante.,neutral,3,14,Automated
1568,"Diferentes estudios con niños y adolescentes (Castells y Bofarull, 2002; Bringas, Rodríguez y Herrero, 2008) demuestran que el rendimiento escolar puede verse afectado debido al uso de los videojuegos.","Hasta el estudio de Castells y Bofarull, 2002; Bringas, Rodríguez y Herrero, 2008 con niños y adolescentes no se podía demostrar que el rendimiento escolar puede verse afectado debido al uso de los videojuegos.",cnt,3,9,Generate
